route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
18,19,3146,"RvLN WATERFRONT ENTER. CENTER",0,"343RL003",1351
18,19,3147,"RvLN WATERFRONT ENTER. CENTER",0,"343RL006",1351
18,19,3148,"RvLN WATERFRONT ENTER. CENTER",0,"343RL010",1351
18,19,3149,"RvLN CAMDEN",0,"343RL002",1352
18,19,3150,"RvLN TRENTON",1,"343RL003",1353
18,19,3151,"RvLN TRENTON",1,"343RL006",1353
18,19,3152,"RvLN TRENTON",1,"343RL010",1353
18,19,3153,"RvLN TRENTON",1,"343RL012",1353
18,19,3154,"RvLN TRENTON",1,"343RL004",1353
18,19,3155,"RvLN TRENTON",1,"343RL005",1353
18,19,3156,"RvLN TRENTON",1,"343RL014",1353
18,19,3157,"RvLN TRENTON",1,"343RL009",1353
18,19,3158,"RvLN TRENTON",1,"343RL011",1353
18,19,3159,"RvLN TRENTON",1,"343RL007",1353
18,19,3160,"RvLN TRENTON",1,"343RL003",1353
18,19,3161,"RvLN TRENTON",1,"343RL013",1353
18,19,3162,"RvLN TRENTON",1,"343RL010",1353
18,19,3163,"RvLN TRENTON",1,"343RL005",1353
18,19,3164,"RvLN TRENTON",1,"343RL014",1353
18,19,3165,"RvLN TRENTON",1,"343RL011",1353
18,19,3166,"RvLN TRENTON",1,"343RL003",1353
18,19,3167,"RvLN TRENTON",1,"343RL013",1353
18,19,3168,"RvLN TRENTON",1,"343RL010",1353
18,19,3169,"RvLN TRENTON",1,"343RL005",1353
18,19,3170,"RvLN TRENTON",1,"343RL014",1353
18,19,3171,"RvLN TRENTON",1,"343RL011",1353
18,19,3172,"RvLN TRENTON",1,"343RL003",1353
18,19,3173,"RvLN TRENTON",1,"343RL013",1353
18,19,3174,"RvLN TRENTON",1,"343RL010",1353
18,19,3175,"RvLN TRENTON",1,"343RL005",1353
18,19,3176,"RvLN TRENTON",1,"343RL016",1353
18,19,3177,"RvLN TRENTON",1,"343RL014",1353
18,19,3178,"RvLN TRENTON",1,"343RL018",1353
18,19,3179,"RvLN TRENTON",1,"343RL003",1353
18,19,3180,"RvLN TRENTON",1,"343RL021",1353
18,19,3181,"RvLN TRENTON",1,"343RL015",1353
18,19,3182,"RvLN TRENTON",1,"343RL017",1353
18,19,3183,"RvLN TRENTON",1,"343RL013",1353
18,19,3184,"RvLN TRENTON",1,"343RL019",1353
18,19,3185,"RvLN TRENTON",1,"343RL010",1353
18,19,3186,"RvLN TRENTON",1,"343RL020",1353
18,19,3187,"RvLN TRENTON",1,"343RL005",1353
18,19,3188,"RvLN TRENTON",1,"343RL014",1353
18,19,3189,"RvLN TRENTON",1,"343RL022",1353
18,19,3190,"RvLN TRENTON",1,"343RL015",1353
18,19,3191,"RvLN TRENTON",1,"343RL013",1353
18,19,3192,"RvLN TRENTON EXPRESS",1,"343RL001",1354
18,19,3193,"RvLN TRENTON EXPRESS",1,"343RL002",1355
18,19,3194,"RvLN TRENTON",1,"343RL007",1356
18,19,3195,"RvLN PENNSAUKEN RT.73 STATION",1,"343RL010",1357
